s1 218 219 0.099   hthree=0.105,hone=0.117,hnine=0.089
s1 219 220 1.773   hthree=0.107,hone=0.114,hnine=0.092
s1 220 221 0.106   hthree=0.105,hone=0.125,hnine=0.092
s1 221 222 0.103   hthree=0.1,hone=0.12,hnine=0.093
s1 222 223 0.106   hthree=0.103,hone=0.757,hnine=0.088
s1 223 224 0.117   hthree=0.679,hone=0.135,hnine=0.112
s1 224 225 0.277   hthree=0.259,hone=0.259,hnine=0.269
s1 225 226 0.306   hthree=0.292,hone=0.677,hnine=0.336
s1 226 227 0.132   hthree=0.116,hone=1.481,hnine=0.103
s1 227 228 0.115   hthree=0.124,hone=0.162,hnine=0.099
s1 228 229 0.115   hthree=0.107,hone=0.128,hnine=0.093
s1 229 230 0.365   hthree=0.247,hone=0.127,hnine=0.091
s1 230 231 0.118   hthree=0.748,hone=0.284,hnine=0.164
s1 231 232 0.112   hthree=0.458,hone=0.28,hnine=0.099
s1 232 233 1.612   hthree=3.876,hone=0.285,hnine=0.099
s1 233 234 0.109   hthree=0.105,hone=0.124,hnine=0.09
s1 234 235 0.106   hthree=0.101,hone=0.131,hnine=0.089
s1 235 236 0.121   hthree=0.111,hone=0.131,hnine=0.097
s1 236 237 0.184   hthree=3.764,hone=0.132,hnine=0.094
s1 237 238 0.109   hthree=0.102,hone=0.12,hnine=0.091
s1 238 239 0.103   hthree=0.102,hone=0.114,hnine=0.094
s1 239 240 0.125   hthree=0.136,hone=0.137,hnine=0.119
s1 240 241 0.335   hthree=3.816,hone=1.745,hnine=0.331
s1 241 242 3.722   hthree=0.268,hone=0.3,hnine=0.284
s1 242 243 0.137   hthree=0.124,hone=0.839,hnine=0.113
s1 243 244 0.119   hthree=0.118,hone=0.132,hnine=0.103
s1 244 245 0.111   hthree=0.114,hone=0.124,hnine=0.103
s1 245 246 0.108   hthree=0.526,hone=0.253,hnine=0.093
s1 246 247 3.251   hthree=3.483,hone=0.201,hnine=0.089
s1 247 248 0.476   hthree=0.11,hone=0.124,hnine=0.097
s1 248 249 0.785   hthree=3.672,hone=0.136,hnine=0.098
s1 249 250 0.377   hthree=0.105,hone=0.121,hnine=0.097
s1 250 251 0.124   hthree=0.118,hone=0.123,hnine=0.103
s1 251 252 0.108   hthree=0.12,hone=0.122,hnine=0.104
s1 252 253 0.102   hthree=0.119,hone=0.481,hnine=0.105
s1 253 254 0.131   hthree=0.11,hone=0.332,hnine=0.098
s1 254 255 0.295   hthree=0.109,hone=0.413,hnine=0.098
s1 255 256 0.134   hthree=0.131,hone=0.154,hnine=0.115
s1 256 257 1.686   hthree=2.899,hone=1.225,hnine=1.147
s1 257 258 0.398   hthree=0.343,hone=0.377,hnine=0.36
s1 258 259 0.154   hthree=2.728,hone=0.576,hnine=0.373
s1 259 260 0.133   hthree=0.129,hone=0.148,hnine=0.115
s1 260 261 0.134   hthree=3.784,hone=0.147,hnine=0.11
s1 261 262 3.528   hthree=0.113,hone=0.14,hnine=0.099
s1 262 263 3.714   hthree=0.113,hone=0.136,hnine=0.095
s1 263 264 0.132   hthree=0.12,hone=0.142,hnine=0.103
s1 264 265 0.156   hthree=0.214,hone=2.876,hnine=0.102
s1 265 266 0.127   hthree=0.118,hone=0.91,hnine=0.103
s1 266 267 0.121   hthree=0.127,hone=0.162,hnine=0.098
s1 267 268 0.124   hthree=0.116,hone=0.142,hnine=0.101
s1 268 269 3.234   hthree=0.108,hone=0.13,hnine=0.101
s1 269 270 0.218   hthree=0.11,hone=0.544,hnine=0.101
s1 270 271 0.439   hthree=0.195,hone=0.123,hnine=0.097
s1 271 272 2.647   hthree=0.135,hone=0.147,hnine=0.117
s1 272 273 0.548   hthree=1.848,hone=0.342,hnine=0.299
s1 273 274 0.242   hthree=0.256,hone=0.287,hnine=0.27
s1 274 275 0.119   hthree=0.123,hone=0.132,hnine=0.109
s1 275 276 0.116   hthree=0.114,hone=0.131,hnine=0.101
s1 276 277 0.131   hthree=0.122,hone=3.673,hnine=0.109
s1 277 278 0.301   hthree=0.112,hone=0.127,hnine=0.1
s1 278 279 0.109   hthree=0.107,hone=0.127,hnine=0.099
s1 279 280 3.07    hthree=3.631,hone=0.137,hnine=0.102
s1 280 281 3.401   hthree=0.138,hone=0.128,hnine=0.096
s1 281 282 0.106   hthree=0.225,hone=0.124,hnine=0.091
s1 282 283 0.109   hthree=0.112,hone=0.128,hnine=0.096
s1 283 284 2.943   hthree=0.114,hone=0.132,hnine=0.095
s1 284 285 2.946   hthree=3.783,hone=3.503,hnine=0.1
s1 285 286 0.439   hthree=1.08,hone=3.784,hnine=0.093
s1 286 287 0.105   hthree=0.105,hone=0.133,hnine=0.093
s1 287 288 0.174   hthree=0.131,hone=0.69,hnine=0.11
s1 288 289 0.311   hthree=0.324,hone=0.304,hnine=0.322
s1 289 290 0.359   hthree=0.507,hone=0.317,hnine=0.339
s1 290 291 0.86    hthree=0.122,hone=1.03,hnine=0.104
s1 291 292 0.12    hthree=0.115,hone=0.137,hnine=0.097
s1 292 293 0.115   hthree=0.108,hone=0.126,hnine=0.095
s1 293 294 0.222   hthree=0.364,hone=0.124,hnine=0.089
s1 294 295 0.108   hthree=0.112,hone=0.13,hnine=0.09
s1 295 296 0.111   hthree=0.115,hone=0.129,hnine=0.097
s1 296 297 0.111   hthree=0.108,hone=0.132,hnine=0.093
s1 297 298 0.427   hthree=1.234,hone=0.127,hnine=0.089
s1 298 299 0.111   hthree=0.104,hone=0.508,hnine=0.092
s1 299 300 0.115   hthree=0.111,hone=0.129,hnine=0.095
s1 300 301 0.107   hthree=0.616,hone=0.125,hnine=0.095
s1 301 302 0.857   hthree=0.105,hone=0.124,hnine=0.093
s1 302 303 0.108   hthree=2.788,hone=0.119,hnine=0.089
s1 303 304 1.961   hthree=0.127,hone=2.533,hnine=0.11
s1 304 305 0.356   hthree=0.374,hone=2.349,hnine=0.315
s1 305 306 0.381   hthree=0.254,hone=0.283,hnine=0.27
s1 306 307 1.644   hthree=0.119,hone=1.324,hnine=0.114
s1 307 308 0.114   hthree=0.11,hone=0.129,hnine=0.095
s1 308 309 0.121   hthree=0.115,hone=1.612,hnine=0.096
s1 309 310 0.109   hthree=0.105,hone=0.116,hnine=0.089
s1 310 311 0.102   hthree=0.105,hone=0.123,hnine=0.088
s1 311 312 0.113   hthree=1.799,hone=0.131,hnine=0.098
s1 312 313 0.111   hthree=0.118,hone=0.127,hnine=0.095
s1 313 314 0.107   hthree=0.105,hone=0.128,hnine=0.088
s1 314 315 1.41    hthree=3.093,hone=0.124,hnine=0.089
s1 315 316 0.109   hthree=0.107,hone=0.124,hnine=0.094
s1 316 317 0.115   hthree=0.107,hone=0.129,hnine=0.094
s1 317 318 0.109   hthree=0.104,hone=1.452,hnine=0.09
s1 318 319 0.111   hthree=0.109,hone=0.132,hnine=0.093
s1 319 320 0.116   hthree=0.129,hone=0.137,hnine=0.113
s1 320 321 0.287   hthree=0.37,hone=0.29,hnine=0.325
s1 321 322 0.332   hthree=0.295,hone=0.275,hnine=0.295
s1 322 323 0.133   hthree=0.127,hone=0.133,hnine=0.098
s1 323 324 3.724   hthree=2.066,hone=0.762,hnine=0.935
s1 324 325 0.257   hthree=3.829,hone=0.151,hnine=0.11
s1 325 326 0.112   hthree=0.731,hone=0.117,hnine=0.091
s1 326 327 0.109   hthree=0.103,hone=0.121,hnine=0.09
s1 327 328 0.112   hthree=0.117,hone=0.125,hnine=0.103
s1 328 329 3.431   hthree=0.111,hone=3.312,hnine=0.095
s1 329 330 0.111   hthree=0.156,hone=0.127,hnine=0.092
s1 330 331 0.139   hthree=0.129,hone=1.408,hnine=0.096
s1 331 332 0.796   hthree=2.031,hone=0.145,hnine=0.097
s1 332 333 0.114   hthree=0.106,hone=0.713,hnine=0.092
s1 333 334 0.109   hthree=0.112,hone=0.132,hnine=0.093
s1 334 335 0.266   hthree=0.104,hone=0.133,hnine=0.09
s1 335 336 3.005   hthree=0.135,hone=0.262,hnine=0.119
s1 336 337 0.258   hthree=0.325,hone=0.306,hnine=0.331
s1 337 338 0.294   hthree=0.307,hone=0.332,hnine=0.278
s1 338 339 0.148   hthree=1.158,hone=2.725,hnine=0.107
s1 339 340 0.297   hthree=1.602,hone=0.257,hnine=0.105
s1 340 341 0.116   hthree=0.114,hone=0.135,hnine=0.096
s1 341 342 0.111   hthree=0.107,hone=0.145,hnine=0.089
s1 342 343 0.116   hthree=0.122,hone=0.635,hnine=0.091
s1 343 344 0.119   hthree=0.114,hone=0.5,hnine=0.101
s1 344 345 0.114   hthree=0.109,hone=0.128,hnine=0.094
s1 345 346 0.104   hthree=0.111,hone=0.136,hnine=0.089
s1 346 347 0.113   hthree=0.108,hone=0.129,hnine=0.092
s1 347 348 0.111   hthree=3.829,hone=0.185,hnine=0.095
s1 348 349 0.232   hthree=2.026,hone=0.138,hnine=0.095
s1 349 350 0.147   hthree=0.107,hone=0.144,hnine=0.094
s1 350 351 0.112   hthree=0.115,hone=0.541,hnine=0.091
s1 351 352 0.134   hthree=1.559,hone=0.149,hnine=0.117
s1 352 353 0.28    hthree=0.331,hone=0.388,hnine=0.326
s1 353 354 0.385   hthree=0.368,hone=0.337,hnine=0.359
s1 354 355 0.147   hthree=0.154,hone=0.151,hnine=0.139
s1 355 356 0.123   hthree=0.13,hone=0.132,hnine=0.114
s1 356 357 0.117   hthree=3.101,hone=0.138,hnine=0.098
s1 357 358 0.112   hthree=0.111,hone=0.119,hnine=0.093
s1 358 359 1.428   hthree=2.894,hone=0.122,hnine=0.096
s1 359 360 0.122   hthree=0.122,hone=1.896,hnine=0.103
s1 360 361 0.701   hthree=3.831,hone=0.209,hnine=0.103
s1 361 362 0.581   hthree=0.109,hone=0.116,hnine=0.1
s1 362 363 0.111   hthree=0.107,hone=0.89,hnine=0.102
s1 363 364 0.128   hthree=0.181,hone=0.129,hnine=0.105
s1 364 365 0.221   hthree=0.116,hone=0.339,hnine=0.102
s1 365 366 0.256   hthree=1.513,hone=0.204,hnine=0.13
s1 366 367 0.126   hthree=0.845,hone=0.158,hnine=0.109
s1 367 368 3.256   hthree=1.275,hone=0.631,hnine=0.153
s1 368 369 0.424   hthree=0.742,hone=0.324,hnine=0.316
s1 369 370 0.437   hthree=0.441,hone=0.584,hnine=0.457
s1 370 371 0.325   hthree=0.31,hone=0.251,hnine=0.277
s1 371 372 0.406   hthree=3.651,hone=0.22,hnine=0.209
s1 372 373 0.23    hthree=1.932,hone=0.345,hnine=0.197
s1 373 374 0.158   hthree=0.193,hone=0.172,hnine=0.175
s1 374 375 0.196   hthree=0.192,hone=0.206,hnine=0.17
s1 375 376 0.2     hthree=0.196,hone=0.258,hnine=0.189
s1 376 377 0.174   hthree=0.197,hone=3.544,hnine=0.157
s1 377 378 0.156   hthree=0.178,hone=0.225,hnine=0.149
s1 378 379 0.176   hthree=0.164,hone=0.388,hnine=0.152
s1 379 380 0.191   hthree=0.701,hone=0.899,hnine=0.17
s1 380 381 0.178   hthree=0.184,hone=0.19,hnine=0.177
s1 381 382 0.912   hthree=1.999,hone=0.228,hnine=0.185
s1 382 383 0.306   hthree=3.695,hone=0.267,hnine=0.276
s1 383 384 0.292   hthree=0.275,hone=0.298,hnine=0.29
s1 384 385 0.356   hthree=0.468,hone=0.494,hnine=0.491
